<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
CTG,20201105,30.07,30.4644,29.8235,29.8235,5810810
CTG,20201104,29.8728,30.5629,29.6756,30.1686,7152600
CTG,20201103,30.2179,30.2672,29.6756,29.7742,4957760
CTG,20201102,28.8869,29.9714,28.7883,29.9714,5194990
CTG,20201030,28.8869,29.0841,27.8024,28.5911,9099270
CTG,20201029,29.2813,29.7743,28.6898,28.6897,11708930
CTG,20201028,30.07,30.5137,29.4785,29.4785,7936180
CTG,20201027,30.07,30.6615,29.8235,30.3165,11228060
CTG,20201026,31.4503,31.4503,30.07,30.07,8904630
CTG,20201023,31.7461,31.7954,31.1545,31.3517,6636530
CTG,20201022,30.5629,31.5488,30.3657,31.5489,8715860
CTG,20201021,31.746,31.9925,30.6122,30.6122,9191450
CTG,20201020,31.4009,31.8446,31.253,31.6474,9963500
CTG,20201019,31.6474,31.9925,31.4502,31.6967,9648680
CTG,20201016,30.07,31.0066,29.7742,30.7108,12956750
CTG,20201015,29.7742,30.0699,29.577,29.6263,10107170
CTG,20201014,29.5771,30.4151,29.5771,29.577,8338720
CTG,20201013,28.5911,30.5629,28.3446,30.1193,10920290
CTG,20201012,29.1334,29.1334,28.3447,28.6897,16827340
CTG,20201009,26.8165,27.408,26.8165,27.2602,10113630
CTG,20201008,26.8165,27.0137,26.4221,26.7672,6514330
CTG,20201007,26.7179,27.3587,26.6193,26.6193,8357770
CTG,20201006,27.2109,27.2602,26.8165,26.8165,5909080
CTG,20201005,27.1122,27.2601,26.8658,27.1123,5939210
CTG,20201002,26.718,27.0137,25.9292,26.57,13241830
CTG,20201001,26.4715,26.6194,26.1757,26.225,5391110
CTG,20200930,26.225,26.3729,25.8799,26.1757,4764680
CTG,20200929,27.0137,27.0137,26.225,26.225,5950290
CTG,20200928,26.0278,27.063,26.0278,26.7672,12014920
CTG,20200925,25.732,25.8306,25.3376,25.8306,4630970
CTG,20200924,25.8306,25.9292,25.4855,25.6334,3582600
CTG,20200923,25.5842,26.225,25.5349,25.8799,6418220
CTG,20200922,25.2391,25.4856,25.1405,25.4363,4239110
CTG,20200921,25.6335,25.7814,25.2391,25.387,5072680
CTG,20200918,25.1405,25.4855,25.0419,25.4363,4213030
CTG,20200917,24.9433,25.2884,24.894,24.9433,3996280
CTG,20200916,25.0912,25.0912,24.7954,24.8447,3970480
CTG,20200915,25.2884,25.387,25.0419,25.0419,3265100
CTG,20200914,25.6335,25.6335,25.1898,25.2391,2823060
CTG,20200911,24.7954,25.3377,24.7954,25.2391,3472470
CTG,20200910,25.0419,25.2884,24.9433,24.9433,2655550
CTG,20200909,24.7461,25.1405,24.6968,24.9433,3872280
CTG,20200908,24.894,25.1897,24.4503,25.1898,5505960
CTG,20200907,25.732,25.7813,24.6475,24.6475,8021370
CTG,20200904,25.239,26.0278,25.239,25.6334,6578630
CTG,20200903,25.9785,26.225,25.4855,25.5841,8343610
CTG,20200901,25.3377,25.7814,25.2391,25.7813,4773840
CTG,20200831,25.3376,25.8306,24.8447,25.3377,7359810
CTG,20200828,24.549,25.0419,24.4504,24.7461,9589990
CTG,20200827,24.2532,24.6969,24.2532,24.4011,3085280
CTG,20200826,24.1546,24.7462,24.1053,24.3518,6796160
CTG,20200825,24.2039,24.4997,24.056,24.3518,5203350
CTG,20200824,24.3518,24.4504,24.056,24.056,4407840
CTG,20200821,23.1687,24.056,23.1687,23.9574,9577820
CTG,20200820,23.0701,23.218,22.9222,22.9715,4210180
CTG,20200819,22.8729,23.1687,22.8236,22.9715,2560050
CTG,20200818,23.1687,23.218,22.7743,22.8729,2681950
CTG,20200817,23.1687,23.218,22.8236,23.1687,2898140
CTG,20200814,23.3166,23.5138,22.9222,23.1687,5238720
CTG,20200813,23.4645,23.5631,23.3659,23.4152,5131270
CTG,20200812,22.9715,23.4644,22.8729,23.0701,4361920
CTG,20200811,22.9223,22.9716,22.4786,22.8729,3873130
CTG,20200810,22.7744,23.0701,22.4786,22.4786,4070190
CTG,20200807,22.2814,22.5772,22.1335,22.4293,3870640
CTG,20200806,22.3307,22.4786,22.0349,22.0842,2859860
CTG,20200805,21.7884,22.3799,21.6898,22.3307,4575550
CTG,20200804,21.7885,21.9856,21.5913,21.7391,3115850
CTG,20200803,20.9011,21.4926,20.8518,21.4434,2692490
CTG,20200731,20.7039,21.1969,20.6053,20.9011,2928540
CTG,20200730,20.7532,21.1475,20.7039,21.049,2574820
CTG,20200729,20.9011,20.9997,20.1124,20.556,4708610
CTG,20200728,20.8519,21.4927,20.704,21.3941,4278520
CTG,20200727,20.9997,21.5912,20.4082,20.4082,7535580
CTG,20200724,22.725,22.9222,21.4927,21.9363,8461420
CTG,20200723,23.1687,23.1687,22.6757,23.0208,2989960
CTG,20200722,23.6124,23.6124,23.0208,23.0208,2698500
CTG,20200721,23.5631,23.6124,23.1194,23.5138,2745180
CTG,20200720,23.4644,23.7602,23.4151,23.4645,2923970
CTG,20200717,23.6616,23.9574,23.4644,23.7602,3452100
CTG,20200716,23.6616,23.7602,23.3658,23.7602,3780830
CTG,20200715,23.9574,24.0067,23.7602,23.7602,2637330
CTG,20200714,23.6123,23.9574,23.4644,23.7109,4016980
CTG,20200713,23.6617,24.2532,23.6124,23.6123,6127280
CTG,20200710,23.6616,23.8095,23.218,23.4645,4645000
CTG,20200709,23.3659,23.8588,23.218,23.7602,6047940
CTG,20200708,23.1194,23.6616,22.9715,23.3166,5304630
CTG,20200707,22.9715,23.3658,22.8729,23.1194,6656300
CTG,20200706,22.2814,22.9715,22.1335,22.725,4849180
CTG,20200703,22.0349,22.1335,21.9856,21.9856,2149960
CTG,20200702,22.0842,22.1828,21.7884,21.9856,1743240
CTG,20200701,21.3448,21.9856,21.2462,21.9856,2104360
CTG,20200630,21.9363,22.0841,21.0983,21.2462,2812450
CTG,20200629,22.0842,22.2321,21.3448,21.5912,4603180
CTG,20200626,22.6758,22.7251,22.0842,22.2321,2337220
CTG,20200625,22.1828,22.5279,22.0842,22.38,2550180
CTG,20200624,23.0701,23.218,22.38,22.4786,3055390
CTG,20200623,23.0701,23.218,22.725,22.9222,2896760
CTG,20200622,22.9715,23.3659,22.9222,23.1194,2986770
CTG,20200619,22.8236,23.07,22.6264,23.0208,2865250
CTG,20200618,22.3799,22.8729,22.3799,22.5771,1954210
CTG,20200617,22.6757,22.9222,22.5771,22.6757,2469120
CTG,20200616,22.6757,22.9222,22.38,22.9222,4034460
CTG,20200615,22.8729,23.1687,21.7884,21.9856,7929180
CTG,20200612,21.7884,22.9715,21.7884,22.9715,7094300
CTG,20200611,24.3518,24.4504,22.6265,22.6264,9257760
CTG,20200610,23.8588,24.6475,23.7602,24.3025,8248360
CTG,20200609,24.6476,24.6476,23.8589,23.8588,6702380
CTG,20200608,24.549,24.8447,24.2532,24.549,7059480
CTG,20200605,24.1546,24.3518,23.8588,24.1053,5424300
CTG,20200604,23.8588,24.5489,23.7602,24.3025,8945730
CTG,20200603,23.2673,23.7109,23.218,23.6616,6901900
CTG,20200602,23.4645,23.9574,23.0701,23.1194,9588410
CTG,20200601,22.4786,23.1687,22.38,23.1687,7120400
CTG,20200529,22.1335,22.38,22.1335,22.1828,3561630
CTG,20200528,22.2321,22.6264,22.0349,22.2321,5936110
CTG,20200527,22.9715,23.1194,22.0842,22.0842,8420990
CTG,20200526,22.725,22.9715,22.5278,22.8236,6282980
CTG,20200525,22.5772,23.0208,22.38,22.725,6731270
CTG,20200522,22.4785,23.2672,22.3306,22.4786,7637850
CTG,20200521,22.0349,22.9222,21.9856,22.6264,10616250
CTG,20200520,21.6898,21.9856,21.5912,21.9856,5342980
CTG,20200519,21.6898,22.1335,21.4927,21.9856,11023040
CTG,20200518,20.6546,21.049,20.4081,21.049,5204650
CTG,20200515,21.2462,21.2955,20.556,20.6053,7303040
CTG,20200514,21.0983,21.4434,21.049,21.049,5828440
CTG,20200513,21.0983,21.6406,20.8518,21.3448,6959000
CTG,20200512,20.8518,21.4926,20.556,21.3448,6576780
CTG,20200511,20.9504,21.2461,20.6053,20.9504,7654090
CTG,20200508,20.4082,21.3448,20.3096,20.6053,12666220
CTG,20200507,19.9152,20.3589,19.8166,20.1124,7523830
CTG,20200506,19.6687,20.0138,19.2743,19.9152,6890670
CTG,20200505,19.7673,19.8659,19.3729,19.5701,2976380
CTG,20200504,19.4715,20.1617,19.2743,19.7673,7526760
CTG,20200429,19.718,19.718,18.8307,19.718,9337270
CTG,20200428,18.5842,19.0279,18.4363,18.7814,3942840
CTG,20200427,19.1265,19.1265,18.5842,18.5842,4305890
CTG,20200424,18.9293,19.0279,18.7321,18.9293,2871100
CTG,20200423,19.2251,19.4223,18.9293,18.9293,2950110
CTG,20200422,18.1406,19.4223,18.1406,18.9786,6363800
CTG,20200421,19.3729,19.4715,18.4856,18.535,9299890
CTG,20200420,20.0138,20.1617,19.5701,19.5701,6291720
CTG,20200417,20.211,20.211,19.7181,19.8166,8578720
CTG,20200416,19.3236,19.6194,19.1264,19.5209,3710320
CTG,20200415,18.9293,19.6687,18.9293,19.5701,6758040
CTG,20200414,19.2744,19.4716,18.535,18.9293,7389910
CTG,20200413,19.1265,19.718,18.9786,19.3237,4183300
CTG,20200410,19.5209,19.8167,19.0279,19.1758,5700980
CTG,20200409,19.7181,20.0631,19.5209,19.5209,7265280
CTG,20200408,19.0279,19.718,18.8307,19.4223,4637260
CTG,20200407,19.9152,19.9645,19.3236,19.5701,7256090
CTG,20200406,19.028,19.8167,18.7322,19.8166,10557010
CTG,20200403,18.3378,18.7321,18.2392,18.535,4625590
CTG,20200401,16.7603,18.0913,16.7603,18.042,5514550
CTG,20200331,17.7463,18.2392,16.366,16.9575,6102570
CTG,20200330,17.5983,17.7462,17.4504,17.4505,7331160
CTG,20200327,18.7815,18.8308,18.4364,18.7321,6261510
CTG,20200326,18.7814,19.3237,18.535,18.535,5121770
CTG,20200325,18.7321,19.2744,18.535,19.2744,7041040
CTG,20200324,18.1899,18.4364,17.4012,18.042,6361270
CTG,20200323,18.535,18.7322,18.1899,18.1899,6448830
CTG,20200320,20.1124,20.211,19.3729,19.5209,6426820
CTG,20200319,20.2109,20.3095,19.5701,19.8166,4724410
CTG,20200318,20.9997,21.2461,20.6546,20.6546,6424470
CTG,20200317,19.718,20.9011,19.1265,20.7039,7946050
CTG,20200316,21.6405,21.7391,20.2109,20.211,7506240
CTG,20200313,20.211,22.0842,20.0138,21.6405,10540670
CTG,20200312,21.6898,22.0842,21.2955,21.4927,11314020
CTG,20200311,24.4504,24.6476,22.5279,22.8729,8522410
CTG,20200310,23.6616,24.6968,22.8236,24.1546,11071330
CTG,20200309,23.7603,24.3518,23.6617,23.6616,10773760
CTG,20200306,25.4362,25.6827,25.0912,25.4363,5353340
CTG,20200305,26.4222,26.4715,25.7813,25.7813,5997630
CTG,20200304,25.9292,26.0771,25.6334,26.0771,4587660
CTG,20200303,25.8306,26.5701,25.5842,26.0771,9514110
CTG,20200302,25.5842,25.6828,25.0419,25.1405,4873970
CTG,20200228,25.1405,25.6827,24.6475,25.387,7892390
CTG,20200227,25.387,25.8307,25.2391,25.8306,5524580
CTG,20200226,25.1898,25.8306,25.0419,25.4363,6229210
CTG,20200225,24.056,25.732,24.0067,25.732,9764100
CTG,20200224,24.7462,25.0419,24.0067,24.056,12317180
CTG,20200221,26.4222,26.5208,25.2884,25.4856,12049570
CTG,20200220,26.9644,27.3094,26.2742,26.5208,9011120
CTG,20200219,26.4222,26.8166,26.4222,26.6193,5895360
CTG,20200218,26.3236,26.8658,26.225,26.3236,7231540
CTG,20200217,26.5208,26.6687,26.0278,26.1757,5818090
CTG,20200214,26.9644,26.9644,26.3236,26.4222,6108570
CTG,20200213,26.9644,27.2109,26.1264,26.8658,9485770
CTG,20200212,28.0489,28.0489,26.8166,26.8165,10390830
CTG,20200211,26.5208,27.3588,26.4715,27.3588,6762320
CTG,20200210,25.88,26.9152,25.8307,26.225,6287560
CTG,20200207,27.1123,27.2602,26.2743,26.5208,8960350
CTG,20200206,26.3236,27.7038,25.9785,27.3588,10566600
CTG,20200205,27.0138,27.4081,26.1757,26.1757,11732260
CTG,20200204,25.0419,26.5207,24.9926,26.5208,14852770
CTG,20200203,23.1687,24.8447,22.9222,24.7954,13869450
CTG,20200131,24.2532,24.894,24.056,24.056,11815850
CTG,20200130,24.549,24.9926,23.6617,24.0067,11319200
CTG,20200122,24.9433,25.387,24.6968,25.2391,4747210
CTG,20200121,24.8447,25.4362,24.7461,24.9433,6063350
CTG,20200120,24.5489,24.9433,24.401,24.7461,4737420
CTG,20200117,24.8448,25.042,24.2532,24.5982,6412750
CTG,20200116,23.3659,24.5983,23.3166,24.549,8002680
CTG,20200115,23.1687,23.3659,22.9222,23.2673,4364850
CTG,20200114,22.9222,23.4644,22.8729,23.1687,7040780
CTG,20200113,22.9715,23.6617,22.8729,22.8729,5317470
CTG,20200110,22.1828,23.6616,22.1828,23.218,14701830
CTG,20200109,21.542,22.2814,21.542,22.1335,8592300
CTG,20200108,21.2462,21.8378,20.9997,21.3448,9864300
CTG,20200107,21.2955,21.542,21.1476,21.3941,4163600
CTG,20200106,20.9011,21.3941,20.8025,21.049,3173480
CTG,20200103,21.4434,21.542,20.9504,20.9997,3626640
CTG,20200102,20.6053,21.4433,20.556,21.1969,4347610
CTG,20191231,20.8518,20.9011,20.556,20.6053,1742690
CTG,20191230,20.4082,20.8026,20.3589,20.7532,4624920
CTG,20191227,20.3589,20.3589,20.0631,20.3589,1589060
CTG,20191226,20.3096,20.4082,20.1617,20.3096,2075490
CTG,20191225,20.211,20.5068,20.211,20.3096,1381280
CTG,20191224,20.3589,20.3589,20.1124,20.3096,1254620
CTG,20191223,20.1124,20.5068,20.1124,20.2603,3308670
CTG,20191220,19.8659,20.1617,19.8166,20.0631,1068060
CTG,20191219,19.8659,20.0138,19.718,19.8659,1339070
CTG,20191218,19.9152,20.1124,19.8659,19.8659,1746820
CTG,20191217,20.0631,20.2603,19.9645,19.9645,1689580
CTG,20191216,20.3096,20.3096,20.0138,20.0138,1437460
CTG,20191213,19.9645,20.4081,19.9645,20.3096,3962760
CTG,20191212,19.6194,19.9645,19.6194,19.8659,1909480
CTG,20191211,19.7673,19.8659,19.4222,19.5701,2570270
CTG,20191210,19.9152,19.9152,19.6687,19.7673,2293020
CTG,20191209,19.9152,20.0631,19.8659,19.8659,2198400
CTG,20191206,19.7673,20.0631,19.7673,20.0138,1845310
CTG,20191205,20.211,20.211,19.8166,19.8166,1382950
CTG,20191204,19.4223,20.211,19.2744,20.1617,3727730
CTG,20191203,19.2251,19.7181,19.2251,19.3237,3746930
CTG,20191202,20.1124,20.1617,19.5209,19.5209,3939590
CTG,20191129,20.1617,20.2603,19.9645,20.1617,3157760
CTG,20191128,20.7532,20.7532,20.1617,20.1617,3637750
CTG,20191127,20.9011,20.9997,20.7532,20.7532,1670250
CTG,20191126,20.9504,20.9504,20.7532,20.9011,2125800
CTG,20191125,20.9011,20.9011,20.6053,20.8518,2228300
CTG,20191122,21.0983,21.1476,20.5067,20.8025,4060050
CTG,20191121,20.9997,21.1969,20.8518,20.9997,4749840
CTG,20191120,21.1969,21.2462,20.9997,20.9997,2914790
CTG,20191119,21.1476,21.2955,21.0983,21.1969,3701630
CTG,20191118,21.3448,21.3448,21.0983,21.0983,5830220
CTG,20191115,21.2955,21.5913,21.1969,21.3941,2515020
CTG,20191114,21.4927,21.4927,21.2955,21.2955,2281670
CTG,20191113,21.7391,22.1335,21.2954,21.542,8802490
CTG,20191112,21.6405,21.8377,21.5912,21.6898,2746490
CTG,20191111,22.0349,22.2321,21.6405,21.6405,3877190
CTG,20191108,22.0842,22.1828,21.9363,21.9856,2175750
CTG,20191107,21.9856,22.0842,21.8377,21.9363,2959680
CTG,20191106,22.0842,22.2814,21.9856,21.9856,3253010
CTG,20191105,22.1828,22.2321,22.0842,22.0842,2659250
CTG,20191104,22.0842,22.4293,22.0349,22.1335,5847460
CTG,20191101,21.5912,21.9856,21.5419,21.9856,4250320
CTG,20191031,21.9856,22.0842,21.6898,21.6898,2389060
CTG,20191030,21.6898,22.0349,21.6898,21.8377,3029000
CTG,20191029,21.7884,22.1335,21.6898,21.7391,3264130
CTG,20191028,21.7884,22.0349,21.6898,21.6898,3023720
CTG,20191025,21.1969,21.6899,21.0983,21.6898,4362760
CTG,20191024,21.1969,21.2955,21.0983,21.1969,1579900
CTG,20191023,21.2955,21.4927,21.049,21.1476,1940210
CTG,20191022,20.9504,21.2955,20.9504,21.2955,1925300
CTG,20191021,21.1969,21.2955,20.9504,20.9504,3510490
CTG,20191018,21.5912,21.6405,21.1968,21.2955,2938470
CTG,20191017,21.5419,21.6898,21.4926,21.5912,3322020
CTG,20191016,21.542,21.7885,21.4927,21.5912,4123220
CTG,20191015,21.3941,21.4927,21.2955,21.3941,2489320
CTG,20191014,21.1476,21.6405,21.049,21.3941,7099870
CTG,20191011,20.8518,21.049,20.8518,20.8518,1561780
CTG,20191010,20.9997,21.0983,20.8518,20.8518,2285400
CTG,20191009,20.5068,21.1476,20.5068,20.9997,6132090
CTG,20191008,20.3096,20.5068,20.211,20.4575,1145820
CTG,20191007,20.3589,20.4575,20.2603,20.2603,1892500
CTG,20191004,20.7532,20.7532,20.3095,20.3096,2187870
CTG,20191003,20.556,20.7039,20.4574,20.7039,2030560
CTG,20191002,20.9504,21.0983,20.6546,20.7039,2310670
CTG,20191001,20.9997,20.9997,20.7532,20.9997,2506360
CTG,20190930,20.9504,21.1476,20.8025,20.8518,3543070
CTG,20190927,20.8518,20.9997,20.8518,20.8518,2404330
CTG,20190926,20.6054,20.8519,20.6054,20.8518,2309330
CTG,20190925,20.4082,20.6054,20.3589,20.5068,1672570
CTG,20190924,20.7039,20.8025,20.4574,20.4575,3494440
CTG,20190923,20.8025,20.9504,20.7039,20.7039,2356580
CTG,20190920,20.9504,20.9997,20.7532,20.8025,1829910
CTG,20190919,20.5561,20.9998,20.5561,20.9504,4698360
CTG,20190918,20.4082,20.8026,20.3589,20.5068,4935270
CTG,20190917,20.3589,20.5068,20.3096,20.4575,1413640
CTG,20190916,20.4081,20.8518,20.4081,20.4575,3335520
CTG,20190913,19.8659,20.6053,19.7673,20.556,6366050
CTG,20190912,19.5702,19.9153,19.5209,19.8659,1076510
CTG,20190911,19.5209,19.5702,19.4223,19.5209,1106570
CTG,20190910,19.718,19.7673,19.4222,19.4716,2170690
CTG,20190909,19.6194,19.7673,19.6194,19.6687,1119280
CTG,20190906,19.6687,19.8659,19.6194,19.6194,1224750
CTG,20190905,19.8659,19.9152,19.6687,19.6687,1321560
CTG,20190904,19.718,19.8659,19.5701,19.718,1681830
CTG,20190903,19.9152,20.0138,19.6687,19.6687,1643850
CTG,20190830,19.9152,20.0631,19.9152,19.9152,1443900
CTG,20190829,20.0138,20.0138,19.8166,19.9152,972120
CTG,20190828,20.0138,20.0631,19.9152,19.9645,910800
CTG,20190827,20.1617,20.211,19.9152,20.0138,1948770
CTG,20190826,19.9645,20.1124,19.8659,20.0138,3443430
CTG,20190823,20.3096,20.4082,20.211,20.211,1872130
CTG,20190822,20.6547,20.6547,20.3096,20.3096,1977380
CTG,20190821,20.3096,20.6547,20.211,20.4575,4601730
CTG,20190820,20.211,20.3589,20.1617,20.3096,2188250
CTG,20190819,20.3096,20.5068,20.211,20.211,1255700
CTG,20190816,20.2603,20.5068,20.0138,20.211,3255150
CTG,20190815,19.8166,20.1124,19.8166,20.1124,2300810
CTG,20190814,20.5068,20.5561,20.211,20.211,2708730
CTG,20190813,19.9152,20.3096,19.8659,20.3096,2312360
CTG,20190812,20.211,20.2603,19.9645,20.0631,2294430
CTG,20190809,20.1617,20.4082,20.0631,20.211,2169710
CTG,20190808,20.0138,20.1617,19.8166,20.1617,2257320
CTG,20190807,19.9152,20.1124,19.7673,19.9152,1426570
CTG,20190806,19.6687,20.0138,19.6687,19.9152,3546800
CTG,20190805,20.1617,20.1617,19.9645,20.0631,2811330
CTG,20190802,19.9152,20.4082,19.8659,20.0631,3314870
CTG,20190801,20.5068,20.5068,20.0138,20.1124,2806750
CTG,20190731,20.4082,20.5561,20.3589,20.4575,2200930
CTG,20190730,20.8025,20.8518,20.4081,20.4082,2545270
CTG,20190729,20.9011,20.9504,20.5067,20.6053,2591880
CTG,20190726,21.049,21.0983,20.9011,20.9011,2030860
CTG,20190725,20.9504,21.1476,20.9011,20.9504,2757240
CTG,20190724,21.4434,21.4927,20.9504,20.9504,3844740
CTG,20190723,21.2955,21.4434,21.2462,21.3448,2923250
CTG,20190722,21.542,21.7392,21.2462,21.2955,3295120
CTG,20190719,21.6406,21.8378,21.4927,21.542,6736500
CTG,20190718,21.394,21.5912,21.3447,21.3448,2817020
CTG,20190717,21.4927,21.6899,21.3448,21.5912,4406650
CTG,20190716,21.1969,21.4434,21.1969,21.3941,5202320
CTG,20190715,21.1476,21.2955,21.049,21.1969,1998860
CTG,20190712,21.2955,21.4434,21.049,21.1476,3416020
CTG,20190711,20.8025,21.3447,20.8025,21.2462,5419950
CTG,20190710,20.7039,20.9997,20.7039,20.7039,2666090
CTG,20190709,20.6053,20.8025,20.556,20.6546,2437260
CTG,20190708,20.8518,20.8518,20.4574,20.6053,3247610
CTG,20190705,20.8518,21.1476,20.7039,20.8518,3183640
CTG,20190704,20.8518,20.9504,20.6546,20.8518,2421940
CTG,20190703,20.4082,20.8519,20.3589,20.7532,4071120
CTG,20190702,20.7039,20.8518,20.4574,20.5068,2581680
CTG,20190701,20.1617,20.5561,20.0138,20.556,3636530
CTG,20190628,20.4082,20.4575,19.2251,19.2251,4143360
CTG,20190627,20.556,20.6053,20.3095,20.3589,4239030
CTG,20190626,20.6546,21.049,20.6053,20.6053,3109850
CTG,20190625,20.8518,21.0983,20.7532,20.7532,3629470
CTG,20190624,21.049,21.1969,20.8518,21.0983,3859260
CTG,20190621,20.9011,21.0983,20.6546,21.0983,4663670
CTG,20190620,19.9645,20.7039,19.9152,20.7039,5390770
CTG,20190619,20.1124,20.211,19.9645,19.9645,1428770
CTG,20190618,20.211,20.3096,19.9645,19.9645,1778110
CTG,20190617,20.1124,20.3096,20.0631,20.1617,2429080
CTG,20190614,19.9645,20.3096,19.8659,20.0138,2793720
CTG,20190613,19.9152,20.0631,19.8659,19.8659,1334410
CTG,20190612,20.1617,20.211,19.9645,19.9645,1213370
CTG,20190611,20.211,20.2603,20.1617,20.211,1143400
CTG,20190610,20.4082,20.4575,20.1617,20.211,2476670
CTG,20190607,20.1124,20.1617,20.0138,20.1617,1389360
CTG,20190606,19.8166,20.0631,19.6687,20.0138,1981740
CTG,20190605,20.0138,20.2602,19.8166,19.8166,1915720
CTG,20190604,19.718,19.9152,19.6194,19.718,2031330
CTG,20190603,19.8166,20.0631,19.6194,19.6194,3077110
CTG,20190531,20.4575,20.4575,20.0138,20.0138,2022410
CTG,20190530,20.3096,20.5561,20.211,20.3589,1569920
CTG,20190529,20.6053,20.6546,20.3588,20.3589,2326330
CTG,20190528,20.9011,20.9011,20.6053,20.7039,2024820
CTG,20190527,20.8518,20.9504,20.7039,20.9011,1710820
CTG,20190524,21.049,21.1969,20.9011,20.9011,2200020
CTG,20190523,21.1969,21.2955,20.9997,21.1969,1878120
CTG,20190522,20.9997,21.3941,20.9504,21.2462,4998510
CTG,20190521,21.049,21.1969,20.9011,20.9504,2301740
CTG,20190520,20.9011,21.1969,20.8025,21.049,2854020
CTG,20190517,20.8025,21.049,20.7039,20.9011,2576280
CTG,20190516,20.8518,21.049,20.7039,20.8025,2446250
CTG,20190515,20.3589,20.8518,20.3589,20.8518,3676840
CTG,20190514,19.9645,20.3589,19.9645,20.2603,2101030
CTG,20190513,20.1124,20.556,20.0138,20.1617,1929660
CTG,20190510,19.9152,20.211,19.8659,20.0138,1696620
CTG,20190509,20.1124,20.3096,19.7673,19.8166,1996910
CTG,20190508,19.8659,20.1617,19.8166,20.1617,1787060
CTG,20190507,20.211,20.5068,19.9645,20.1124,1493980
CTG,20190506,20.3095,20.4081,20.0631,20.1617,2472430
CTG,20190503,20.6053,20.8518,20.556,20.6053,1724730
CTG,20190502,20.9997,20.9997,20.6053,20.7039,1919560
CTG,20190426,20.7532,20.9997,20.7039,20.9504,1447680
CTG,20190425,20.9997,21.0983,20.7532,20.7532,1295490
CTG,20190424,20.8025,21.2461,20.7039,21.0983,2446780
CTG,20190423,20.4082,20.9011,20.211,20.556,2447700
CTG,20190422,20.5068,20.704,20.1617,20.211,2309880
CTG,20190419,20.8518,20.9504,20.5067,20.5068,2009050
CTG,20190418,21.049,21.1969,20.6054,20.7039,3812000
CTG,20190417,21.3448,21.542,21.1476,21.1476,2156930
CTG,20190416,21.2955,21.3941,20.9998,21.2462,3150240
CTG,20190412,21.5912,21.7391,21.5419,21.542,1535700
CTG,20190411,21.5912,21.9363,21.5419,21.6405,2063740
CTG,20190410,21.5912,21.8377,21.5419,21.5912,2240010
CTG,20190409,22.0842,22.2814,21.8377,21.8377,3894020
CTG,20190408,21.5912,21.9856,21.5419,21.9856,2617240
CTG,20190405,21.7884,21.9363,21.5912,21.5912,2353340
CTG,20190404,21.7885,21.9857,21.3941,21.6898,2028650
CTG,20190403,21.5419,21.6405,21.2954,21.4927,5020300
CTG,20190402,22.1828,22.2321,21.6898,21.6898,2530940
CTG,20190401,22.2321,22.2321,21.8377,21.9363,2773610
CTG,20190329,22.4293,22.4786,22.0842,22.1335,4161570
CTG,20190328,21.9856,22.4293,21.9856,22.3307,2594400
CTG,20190327,22.1828,22.4786,21.9856,22.1828,3367730
CTG,20190326,22.1335,22.3307,21.887,22.0349,2997150
CTG,20190325,21.6898,21.887,21.3448,21.8377,7191300
CTG,20190322,22.0349,22.2814,21.7391,22.1828,6185060
CTG,20190321,22.6757,22.7743,21.7884,21.7884,7177690
CTG,20190320,22.5771,22.8236,22.2321,22.6757,9015900
CTG,20190319,23.0701,23.0701,22.6264,22.7743,7499460
CTG,20190318,22.5772,23.1194,22.5279,23.0701,10114160
CTG,20190315,21.9856,22.5772,21.887,22.38,8573740
CTG,20190314,22.1828,22.4293,22.0349,22.1828,5173620
CTG,20190313,22.0349,22.4292,21.7884,22.2321,14616340
CTG,20190312,20.9997,21.7884,20.7039,21.7884,9098570
CTG,20190311,20.9011,20.9997,20.7039,20.8025,3180430
CTG,20190308,20.9997,21.1969,20.8518,20.9011,5363050
CTG,20190307,21.1969,21.3941,21.049,21.1969,8034740
CTG,20190306,20.9997,21.0983,20.8025,20.9997,3602700
CTG,20190305,20.9011,21.3941,20.7532,20.9504,7944430
CTG,20190304,20.6054,21.049,20.5561,20.9011,6800970
CTG,20190301,20.6054,20.6547,20.3589,20.5068,4475980
CTG,20190228,20.8518,20.9504,20.3588,20.5068,8048820
CTG,20190227,21.1476,21.1476,20.8025,20.8518,5029720
CTG,20190226,20.9011,21.1476,20.7039,21.049,6554030
CTG,20190225,21.1969,21.2955,20.9997,20.9997,5931030
CTG,20190222,20.1124,20.9011,19.9152,20.8025,13187550
CTG,20190221,20.3589,20.3589,20.0138,20.1124,7146910
CTG,20190220,20.211,20.6054,20.1617,20.3096,5477410
CTG,20190219,20.556,20.7532,20.2109,20.211,8892610
CTG,20190218,20.6054,20.9012,20.5068,20.6053,6827190
CTG,20190215,20.4081,20.8025,20.3095,20.5068,4246880
CTG,20190214,20.6053,20.8025,20.5067,20.556,5036130
CTG,20190213,20.5067,20.9504,20.4574,20.556,7588170
CTG,20190212,20.4082,20.9504,20.3096,20.556,7612990
CTG,20190211,20.3096,20.6053,20.0138,20.4082,3647470
CTG,20190201,19.2251,19.866,19.2251,19.8166,3635060
CTG,20190131,20.2603,20.3589,19.3237,19.4223,9039900
CTG,20190130,20.4575,20.5561,20.1617,20.1617,2573630
