<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
MSN,20201106,86.7589,88.834,85.9684,88.834,1218300
MSN,20201105,83.498,86.8577,82.8063,86.8577,1794890
MSN,20201104,83.004,83.6957,82.1147,83.2016,2008660
MSN,20201103,83.0039,83.3004,82.2134,83.004,3178300
MSN,20201102,83.004,83.4981,81.3242,83.498,3845900
MSN,20201030,81.2253,83.004,78.5574,83.004,4060060
MSN,20201029,82.0158,83.9921,79.0513,83.004,6707870
MSN,20201028,86.7589,86.7589,83.2016,84.9802,4631980
MSN,20201027,86.9565,87.9447,83.9921,86.8577,4042910
MSN,20201026,83.6956,86.8577,83.6956,86.8577,4666520
MSN,20201023,84.0909,85.0791,83.498,84.9802,3419860
MSN,20201022,81.8182,83.9921,81.5217,83.9921,5130670
MSN,20201021,82.0158,83.8933,81.0277,82.7075,1756450
MSN,20201020,80.8301,82.7075,79.0514,82.7075,4875310
MSN,20201019,75.2965,81.0277,75.2965,81.0277,3072960
MSN,20201016,80.0395,80.0395,74.6047,79.0514,6539150
MSN,20201015,79.0514,81.917,77.3716,80.1383,5698130
MSN,20201014,73.8142,79.0513,72.2332,79.0514,5066890
MSN,20201013,69.17,74.2095,67.1937,73.913,4664240
MSN,20201012,67.1937,69.3676,65.7115,69.3676,5818700
MSN,20201009,62.747,67.3913,61.4625,67.2925,5339660
MSN,20201008,60.7707,63.1423,59.8814,63.1423,4846470
MSN,20201007,57.3123,61.2649,57.2135,61.166,6435850
MSN,20201006,55.7313,57.6087,55.6324,57.3123,4400570
MSN,20201005,53.9526,55.5336,53.4585,55.336,3268020
MSN,20201002,54.249,54.3478,53.162,53.4585,1483120
MSN,20201001,54.0514,54.3479,53.9526,54.249,964220
MSN,20200930,52.9644,53.9525,52.9644,53.9526,843740
MSN,20200929,54.249,54.249,52.9644,52.9644,1283100
MSN,20200928,54.0514,54.4467,53.8538,54.0514,623360
MSN,20200925,54.3478,54.6442,53.8537,54.0514,708340
MSN,20200924,54.4467,55.0395,54.3478,54.3478,881030
MSN,20200923,53.9525,54.7431,53.7549,54.7431,1284870
MSN,20200922,53.8538,53.9526,53.4585,53.6561,760350
MSN,20200921,53.7549,54.1502,53.7549,53.8538,879920
MSN,20200918,53.3597,53.9526,53.3597,53.5573,1122350
MSN,20200917,54.249,54.249,53.3597,53.3597,1241490
MSN,20200916,54.7431,54.7431,53.9526,54.249,908870
MSN,20200915,54.9407,55.1383,54.4466,54.7431,794620
MSN,20200914,54.3478,55.1383,54.3478,54.9407,944590
MSN,20200911,53.9526,54.3478,53.6561,54.3478,539780
MSN,20200910,54.7431,54.8419,54.0514,54.1502,735560
MSN,20200909,53.4585,54.7431,53.4585,54.3478,1082410
MSN,20200908,54.0514,54.3479,53.755,54.1502,1460040
MSN,20200907,55.9288,56.4229,53.9526,53.9526,2265500
MSN,20200904,53.755,55.8301,53.755,55.6324,2640190
MSN,20200903,54.7431,54.8419,54.0514,54.7431,1754030
MSN,20200901,54.3478,54.3478,53.6561,53.9526,1624840
MSN,20200831,54.3479,54.8419,53.755,54.3478,1294650
MSN,20200828,53.2608,54.8419,53.0632,53.8538,2380000
MSN,20200827,52.8656,53.0632,52.7668,52.9644,816320
MSN,20200826,52.9644,53.2608,52.668,52.8656,883720
MSN,20200825,53.3597,53.7549,52.9644,52.9644,1698780
MSN,20200824,52.1739,53.3597,52.1739,52.9644,1713810
MSN,20200821,51.3834,52.2727,51.3834,51.9763,968870
MSN,20200820,52.0751,52.1739,51.3834,51.3834,1419940
MSN,20200819,51.7787,52.2728,51.4823,52.0751,867050
MSN,20200818,52.3715,52.3715,51.6798,51.7787,771290
MSN,20200817,52.3715,52.8656,51.6798,52.3715,1099660
MSN,20200814,53.7549,53.8537,52.3715,52.7668,1796510
MSN,20200813,53.5573,53.9526,53.3597,53.7549,953060
MSN,20200812,53.6562,54.1502,53.2609,53.5573,981320
MSN,20200811,54.1502,54.1502,53.4585,53.9526,658760
MSN,20200810,53.5573,54.249,53.5573,53.8538,953690
MSN,20200807,53.3597,54.1502,53.1621,53.4585,959230
MSN,20200806,53.8537,54.249,53.0632,53.2609,1178020
MSN,20200805,52.8656,54.3478,52.5692,54.3478,1810780
MSN,20200804,52.5692,53.6561,52.5692,53.3597,1681090
MSN,20200803,49.9012,52.0751,49.9012,51.9763,1395440
MSN,20200731,48.5178,50.7905,48.5178,49.9012,2195060
MSN,20200730,49.3083,49.5059,48.913,49.2095,821650
MSN,20200729,48.9131,49.4071,48.419,48.7648,1352670
MSN,20200728,49.4071,50.3952,48.913,49.9012,1318770
MSN,20200727,48.3202,50.8893,48.3202,48.913,2819250
MSN,20200724,53.0633,53.2609,50.1977,51.3834,2045780
MSN,20200723,53.5573,53.9526,52.9644,53.2609,762030
MSN,20200722,54.0514,54.5455,53.5573,53.5573,833760
MSN,20200721,54.3478,54.9407,53.6561,54.0514,1670960
MSN,20200720,54.3478,55.336,54.3478,54.3478,944440
MSN,20200717,56.0277,56.1265,55.336,55.5336,759610
MSN,20200716,55.3359,56.3241,54.8419,56.3241,978700
MSN,20200715,55.8301,56.0277,55.0396,55.0395,1250200
MSN,20200714,55.7313,55.9289,55.0396,55.336,929240
MSN,20200713,56.3241,56.8182,55.83,55.9289,557920
MSN,20200710,56.7194,56.917,55.336,56.2253,564900
MSN,20200709,56.4229,57.0158,56.2253,56.7194,1097650
MSN,20200708,56.3241,56.8182,56.3241,56.3241,467170
MSN,20200707,57.2134,57.7075,56.3241,56.3241,959250
MSN,20200706,56.5217,57.3122,56.4229,56.917,855780
MSN,20200703,56.5217,57.2134,56.0276,56.5217,699930
MSN,20200702,55.336,56.917,54.8419,56.5217,1094380
MSN,20200701,53.7549,55.4348,53.3597,54.8419,965870
MSN,20200630,55.2371,55.4347,53.3596,53.4585,1378930
MSN,20200629,55.7312,55.7312,53.2608,54.4466,1720440
MSN,20200626,56.0277,57.2135,55.7313,55.7312,574970
MSN,20200625,55.9288,56.3241,55.5336,56.0277,1540010
MSN,20200624,57.7075,58.1028,55.83,56.5217,935890
MSN,20200623,57.3123,58.7945,57.3123,57.7075,1453290
MSN,20200622,56.8182,57.8063,56.8182,57.6087,1621780
MSN,20200619,56.917,57.0158,56.3241,56.3241,2419830
MSN,20200618,56.3241,56.7194,55.2372,56.3241,928290
MSN,20200617,57.3123,57.5099,56.2253,56.8182,1155980
MSN,20200616,56.7193,57.1146,55.83,56.917,1492420
MSN,20200615,57.8063,58.2016,54.6442,55.7312,2603230
MSN,20200612,56.3241,58.0039,56.3241,57.8063,3042060
MSN,20200611,62.5495,63.34,57.8064,57.8063,2635700
MSN,20200610,62.1542,62.253,61.7589,62.1542,1210600
MSN,20200609,62.747,63.4387,61.9565,62.253,1614250
MSN,20200608,62.6483,63.6364,62.0554,62.6482,1758860
MSN,20200605,62.2529,62.5494,61.7589,62.253,1826680
MSN,20200604,63.834,63.834,62.5494,62.747,1528010
MSN,20200603,63.7352,63.7352,62.8459,63.2411,749700
MSN,20200602,62.8459,65.0198,62.6482,63.1423,4190080
MSN,20200601,61.9565,62.9446,61.9565,62.3518,1076880
MSN,20200529,62.0553,62.1541,61.4624,61.9565,698100
MSN,20200528,62.6482,62.6482,61.6601,62.0553,797480
MSN,20200527,62.4506,63.834,61.7589,61.7589,2189080
MSN,20200526,61.2648,62.0553,61.166,61.7589,1053240
MSN,20200525,61.4624,61.9565,60.7707,61.0672,1354620
MSN,20200522,62.7471,62.9447,61.2648,61.2648,1310850
MSN,20200521,63.0435,63.2411,62.0554,63.0435,1513470
MSN,20200520,61.7589,63.1423,61.7589,63.0435,998400
MSN,20200519,62.5494,63.6364,61.7589,62.253,1923440
MSN,20200518,61.3636,62.0553,60.6719,61.7589,840070
MSN,20200515,63.7352,64.1304,61.3636,61.3636,1305890
MSN,20200514,60.7707,64.4269,60.2767,63.1423,2573510
MSN,20200513,60.5731,61.7589,59.7826,61.166,1598740
MSN,20200512,62.253,62.4506,61.0672,61.2648,1028270
MSN,20200511,62.3518,62.3518,59.8814,62.3518,1838950
MSN,20200508,58.3004,61.6601,58.2016,60.2767,3319850
MSN,20200507,58.1028,58.3004,57.3123,58.1028,780600
MSN,20200506,56.3241,57.3122,55.0395,57.3123,1019980
MSN,20200505,56.5218,56.8182,55.7313,55.7312,1098980
MSN,20200504,56.5218,58.004,56.423,56.6206,1148810
MSN,20200429,58.9921,59.1897,58.1028,58.1028,830530
MSN,20200428,58.9921,59.585,57.3122,58.9921,1095230
MSN,20200427,59.2886,59.7826,57.8064,57.8063,1122520
MSN,20200424,58.7945,58.7945,56.5218,58.7945,1218690
MSN,20200423,58.7945,59.0909,57.5099,57.5099,842920
MSN,20200422,54.8419,57.9052,54.8419,57.5099,1062970
MSN,20200421,57.4111,58.1028,55.4348,55.9289,1855040
MSN,20200420,59.8814,60.2767,58.6956,58.6957,1843690
MSN,20200417,59.8815,60.672,59.7827,59.8814,1417150
MSN,20200416,58.8933,60.4743,58.8933,60.0791,981480
MSN,20200415,60.2767,61.5613,59.9803,60.1779,1106350
MSN,20200414,57.3123,60.2767,56.5218,60.2767,1449880
MSN,20200413,59.4862,60.672,57.4111,57.4111,2106950
MSN,20200410,58.3004,61.7589,57.6087,59.4862,1914340
MSN,20200409,58.3004,58.9921,57.4111,58.6957,2047890
MSN,20200408,55.4348,58.2016,54.8419,58.2016,1338040
MSN,20200407,56.1265,57.7076,54.4467,56.8182,2099700
MSN,20200406,52.6679,55.2371,52.4703,55.2372,2556830
MSN,20200403,49.0119,51.6798,48.913,51.6798,1841480
MSN,20200401,48.2214,49.4071,48.2214,48.6166,1725880
MSN,20200331,48.5178,49.3083,47.6285,48.419,3667100
MSN,20200330,47.9249,48.5178,47.8261,48.5178,1378940
MSN,20200327,48.1226,50.3953,47.9249,48.7154,2587920
MSN,20200326,48.419,48.6166,47.9743,48.419,2763490
MSN,20200325,48.419,49.1107,47.9249,48.5178,2857290
MSN,20200324,47.9249,48.5178,47.7273,48.5178,3558350
MSN,20200323,47.5296,48.6166,45.8498,48.6166,5025020
MSN,20200320,48.419,48.6166,47.2332,48.6166,4120820
MSN,20200319,47.9249,48.6166,47.4802,48.6166,3350310
MSN,20200318,48.913,49.1106,48.2213,48.8142,2170340
MSN,20200317,47.4308,48.913,47.1343,48.913,3877150
MSN,20200316,48.419,49.2095,46.9368,48.913,3216820
MSN,20200313,45.9486,49.3577,45.9486,49.2589,3783330
MSN,20200312,46.6403,49.3577,45.9486,49.3577,4072710
MSN,20200311,52.668,52.668,48.6166,49.3577,2637580
MSN,20200310,52.2727,53.1621,51.3834,51.7787,2386840
MSN,20200309,52.3715,56.1264,50.3952,51.3834,4205130
MSN,20200306,50.1976,53.7549,49.5059,53.7549,2794380
MSN,20200305,48.8637,51.3834,48.5672,50.2964,1780900
MSN,20200304,48.3202,48.7649,48.0731,48.419,909830
MSN,20200303,48.6166,49.2095,47.9249,48.419,1225730
MSN,20200302,47.7767,48.419,47.2826,48.419,1588150
MSN,20200228,49.1107,49.1107,47.1344,48.419,2255610
MSN,20200227,48.6166,49.2095,48.2214,49.1107,1642080
MSN,20200226,49.2095,49.7036,48.419,49.1601,1252450
MSN,20200225,49.9012,50.6917,49.2095,50,896710
MSN,20200224,50.9881,51.8774,50.3952,50.4941,1429040
MSN,20200221,50.8894,53.3597,50.8894,52.3715,2061050
MSN,20200220,50.2965,50.7905,49.8024,50.4941,1365480
MSN,20200219,49.0119,51.087,49.0119,49.8024,1818680
MSN,20200218,48.6166,49.1107,48.6166,49.1107,591220
MSN,20200217,49.2095,49.2095,48.3696,49.1107,1492320
MSN,20200214,49.6047,49.6047,48.8636,49.2095,1120310
MSN,20200213,50.0988,50.2965,49.5059,49.6047,547970
MSN,20200212,49.4071,50.0988,49.4071,49.9012,804720
MSN,20200211,48.6166,51.087,48.6166,49.3083,2081860
MSN,20200210,49.3083,49.3083,48.2213,49.3083,600280
MSN,20200207,49.2095,49.3083,48.2213,49.3083,932290
MSN,20200206,49.3577,49.3577,46.9367,49.3083,2389970
MSN,20200205,49.9012,49.9012,48.6166,49.4071,750710
MSN,20200204,49.5059,50.3952,48.913,49.4071,744900
MSN,20200203,46.1462,49.4071,46.0474,49.4071,1290570
MSN,20200131,49.4071,51.0869,49.4071,49.5059,791350
MSN,20200130,52.3715,52.3715,49.4071,49.5059,1591110
MSN,20200122,53.5574,53.9526,52.668,52.7668,540210
MSN,20200121,53.6561,54.249,53.4585,53.8538,369330
MSN,20200120,54.3478,54.4466,52.3715,53.6561,541490
MSN,20200117,55.4348,55.7312,54.3478,54.3478,496940
MSN,20200116,55.83,56.2253,55.5336,55.5336,290210
MSN,20200115,56.3242,56.3242,55.336,55.83,373290
MSN,20200114,56.3241,56.6205,55.9288,55.9289,349410
MSN,20200113,55.9288,56.4229,55.7312,56.3241,413810
MSN,20200110,56.3241,57.0158,55.83,55.83,524930
MSN,20200109,55.9289,56.5218,55.8301,56.3241,505680
MSN,20200108,55.5336,55.8301,54.9407,55.336,737690
MSN,20200107,56.1265,56.6206,56.0277,56.1265,319680
MSN,20200106,56.8182,56.8182,55.9289,55.9289,582020
MSN,20200103,56.5217,57.0158,56.1265,56.8182,777690
MSN,20200102,56.2253,56.7193,55.6324,56.3241,518870
MSN,20191231,56.4229,56.6205,55.2371,55.83,695750
MSN,20191230,56.3241,57.3123,56.1265,56.4229,887370
MSN,20191227,55.83,56.7194,55.336,56.2253,629490
MSN,20191226,54.3478,57.411,54.249,56.3241,1900250
MSN,20191225,54.1502,55.5336,53.8538,55.0395,1310750
MSN,20191224,51.0869,54.0513,49.6047,53.8538,1401890
MSN,20191223,54.9407,55.2371,50.9881,50.9881,2225100
MSN,20191220,54.9407,55.0395,53.9526,54.3478,1799670
MSN,20191219,55.7312,55.7312,54.8419,54.9407,831960
MSN,20191218,55.336,56.3241,54.3478,55.7312,1110730
MSN,20191217,56.1265,56.2253,55.0396,55.4348,1132900
MSN,20191216,56.6206,57.1147,56.0277,56.0277,1297380
MSN,20191213,58.3004,58.6956,56.3241,57.3123,1736100
MSN,20191212,55.3359,58.1027,55.3359,57.8063,1874500
MSN,20191211,55.5336,56.8182,53.755,55.0395,2330190
MSN,20191210,59.7826,60.1779,55.9288,55.9289,2722140
MSN,20191209,61.5613,61.6601,59.585,59.7826,1422780
MSN,20191206,60.7707,62.9446,60.5731,61.7589,1617700
MSN,20191205,61.7589,61.7589,59.7826,61.2648,1458980
MSN,20191204,63.3399,63.4387,59.1897,61.7589,5523420
MSN,20191203,67.8854,68.2806,63.4387,63.4387,2271640
MSN,20191202,69.6641,69.6641,68.1819,68.1818,273550
MSN,20191129,68.6759,69.5652,68.083,69.17,302310
MSN,20191128,69.7628,70.1581,67.7866,68.6759,608710
MSN,20191127,70.6522,71.1463,70.0593,70.1581,213600
MSN,20191126,70.9486,71.7392,70.6522,70.6522,561680
MSN,20191125,69.7628,70.751,69.664,70.6522,311430
MSN,20191122,71.7392,72.0356,69.0712,69.664,797010
MSN,20191121,72.1344,72.9249,70.6522,70.6522,843260
MSN,20191120,73.1225,73.6166,72.7272,72.7273,283120
MSN,20191119,73.6166,74.0119,73.0237,73.1225,542900
MSN,20191118,74.1107,74.1107,73.5178,73.5178,222090
MSN,20191115,74.3083,74.3083,73.6166,73.6166,275160
MSN,20191114,73.5178,74.4071,73.5178,74.3083,477280
MSN,20191113,74.3083,74.3083,73.419,73.419,645910
MSN,20191112,73.7154,74.3083,73.6166,74.1107,399080
MSN,20191111,75.7905,75.7905,73.6166,73.6166,1140280
MSN,20191108,76.2846,76.4822,75.6917,75.8893,586260
MSN,20191107,75.0988,75.5929,74.8024,75.5929,431590
MSN,20191106,75,75.7905,75,75.0988,537760
MSN,20191105,75.3953,75.4941,74.7036,75.0988,764730
MSN,20191104,75.2965,76.1858,75.2965,75.3953,890560
MSN,20191101,73.6166,75.0989,73.6166,74.8024,1597000
MSN,20191031,74.1106,74.4071,72.9249,73.3202,908640
MSN,20191030,73.7154,73.913,72.9249,73.1225,638330
MSN,20191029,73.6166,74.0119,73.1225,73.1225,483230
MSN,20191028,73.8142,74.1107,73.6166,73.6166,502510
MSN,20191025,74.7036,74.7036,73.6166,73.7154,479400
MSN,20191024,75.0988,75.0988,74.3083,74.7036,272770
MSN,20191023,73.6166,75.0988,73.6166,74.9012,387600
MSN,20191022,74.1107,74.506,73.2214,73.5178,431650
MSN,20191021,75.0988,75.0988,73.8142,74.1107,769240
MSN,20191018,76.087,76.5811,75.0989,75.0988,448610
MSN,20191017,76.8775,77.0751,76.087,76.087,818380
MSN,20191016,77.5691,77.5691,76.8774,76.8775,323340
MSN,20191015,75.6917,77.7668,75.6917,77.2727,411850
MSN,20191014,76.2846,76.4823,75.6917,75.6917,199640
MSN,20191011,76.3834,76.4823,75.8894,76.087,560570
MSN,20191010,76.087,76.5811,75.7906,76.087,417560
MSN,20191009,75.9881,76.2845,75.6917,76.087,223030
MSN,20191008,75.8893,76.581,75.6917,75.9881,258070
MSN,20191007,76.4822,76.7786,75.5929,75.5929,357580
MSN,20191004,77.0751,77.5692,76.1858,76.4822,165650
MSN,20191003,76.087,77.0751,75.4941,77.0751,390570
MSN,20191002,78.0632,78.0632,76.0869,76.087,700310
MSN,20191001,78.0633,78.1621,77.1739,77.8656,246870
MSN,20190930,78.4585,78.5573,77.5692,77.5692,562880
MSN,20190927,78.0633,78.9526,77.7668,78.4585,570790
MSN,20190926,77.8656,78.0632,77.3715,77.5692,220020
MSN,20190925,78.0632,78.2608,77.6679,78.0632,257150
MSN,20190924,78.9526,78.9526,77.4704,78.0632,561260
MSN,20190923,79.249,79.9407,78.9526,79.0514,485650
MSN,20190920,79.1502,79.249,78.162,79.249,816210
MSN,20190919,79.9407,80.0395,78.8537,79.249,548790
MSN,20190918,78.5573,79.9407,78.0632,79.9407,906280
MSN,20190917,77.0751,78.6562,76.8775,78.5573,604250
MSN,20190916,75.5929,77.0751,75.5929,76.8775,333720
MSN,20190913,75.2964,75.7905,75,75.5929,432610
MSN,20190912,77.0751,77.0751,75.8893,75.8893,291870
MSN,20190911,75.2964,77.2727,75.1976,77.0751,569250
MSN,20190910,73.1225,75.494,73.1225,75.1976,420710
MSN,20190909,72.8261,73.913,72.8261,73.1225,267130
MSN,20190906,73.6166,74.1107,73.1225,73.1225,242520
MSN,20190905,74.1107,74.3083,72.9249,73.6166,305580
MSN,20190904,73.1225,74.6047,73.1225,74.1107,255700
MSN,20190903,74.5059,74.5059,73.1225,73.1225,290930
MSN,20190830,74.1107,74.9012,74.0119,74.5059,181410
MSN,20190829,73.913,74.6047,73.913,74.1107,194630
MSN,20190828,74.1107,74.9012,73.7154,73.913,267990
MSN,20190827,75.0988,75.5929,74.1107,74.1107,363230
MSN,20190826,75.0989,75.5929,74.3083,75.0988,408280
MSN,20190823,77.3715,77.3715,76.087,76.087,134130
MSN,20190822,76.087,77.0751,75.5929,77.0751,398850
MSN,20190821,74.7035,76.3834,74.7035,76.087,398000
MSN,20190820,76.087,76.087,75.0988,75.2964,258670
MSN,20190819,76.087,76.5811,75.8894,76.1858,291070
MSN,20190816,74.3083,76.581,74.3083,76.087,405510
MSN,20190815,74.2095,75.1977,73.7155,75.1976,487060
MSN,20190814,75.5929,75.5929,74.7036,74.7036,432980
MSN,20190813,75.0988,75.0988,74.0118,74.7036,352420
MSN,20190812,75.0988,75.5929,74.6047,75.0988,258890
MSN,20190809,74.0118,75.494,74.0118,75.1976,459400
MSN,20190808,72.7272,73.913,71.9367,73.913,800350
MSN,20190807,74.1107,75.4941,72.7273,73.913,890330
MSN,20190806,75.5929,75.6917,73.8142,74.1107,1021670
MSN,20190805,77.2727,78.0632,75.8893,75.8893,794840
MSN,20190802,78.0632,79.0514,78.0632,78.0632,328940
MSN,20190801,79.0514,79.7431,78.9526,79.1502,367740
MSN,20190731,78.0633,79.0514,77.668,79.0514,691960
MSN,20190730,80.0395,80.1383,78.9525,78.9526,345050
MSN,20190729,79.7431,80.0395,79.1502,80.0395,354020
MSN,20190726,79.8419,79.9407,78.9526,79.9407,342240
MSN,20190725,79.3478,80.336,78.9526,79.8419,322150
MSN,20190724,78.9525,79.9407,78.6561,79.7431,523110
MSN,20190723,77.2728,78.755,77.0751,78.6561,756340
MSN,20190722,76.7787,78.9526,76.7787,78.2609,473610
MSN,20190719,75.0988,76.8775,74.9012,76.7787,512090
MSN,20190718,77.9645,79.0514,74.1107,74.9012,1683640
MSN,20190717,79.743,79.743,78.5573,78.8538,543700
MSN,20190716,79.0514,79.9407,79.0514,79.4466,275440
MSN,20190715,80.5336,80.5336,78.4585,78.9526,679300
MSN,20190712,81.5217,82.8063,80.5336,80.5336,447220
MSN,20190711,83.2016,83.498,81.5218,81.5217,585230
MSN,20190710,83.2016,83.5969,82.8063,83.2016,271130
MSN,20190709,83.0039,83.498,82.9051,83.2016,195010
MSN,20190708,83.1028,83.6957,82.5099,83.498,395430
MSN,20190705,83.8933,84.1897,83.2016,83.9921,96600
MSN,20190704,83.498,84.1897,83.3004,84.1897,305720
MSN,20190703,83.5968,83.8932,82.2134,83.498,391950
MSN,20190702,84.585,84.585,83.5969,83.5968,143850
MSN,20190701,83.0039,84.585,82.9051,84.585,329720
MSN,20190628,82.0158,82.0158,80.5336,82.0158,513210
MSN,20190627,83.6957,84.585,81.0277,81.0277,598870
MSN,20190626,82.8064,84.4862,82.8064,84.4862,273640
MSN,20190625,83.004,83.6957,83.004,83.004,246500
MSN,20190624,83.004,84.4862,77.2728,83.1028,292000
MSN,20190621,81.5217,83.0039,81.4229,83.004,739810
MSN,20190620,81.5218,83.498,81.3241,81.5217,313420
MSN,20190619,81.0277,82.4111,81.0277,81.8182,267320
MSN,20190618,82.4111,82.7075,80.6324,81.0277,471770
MSN,20190617,82.3123,83.7945,82.0158,82.5099,334140
MSN,20190614,83.9921,83.9921,82.6087,83.2016,248270
MSN,20190613,83.9921,85.1779,83.3004,83.498,111480
MSN,20190612,85.4743,85.4743,83.9921,83.9921,209690
MSN,20190611,85.6719,85.7707,84.9802,84.9802,226860
MSN,20190610,85.9683,85.9683,84.5849,85.6719,435320
MSN,20190607,84.4861,85.8695,83.9921,84.9802,293020
MSN,20190606,83.5968,84.4862,83.5968,84.1897,254610
MSN,20190605,84.8814,84.8814,83.9921,83.9921,214360
MSN,20190604,83.9921,84.585,82.5099,83.9921,326580
MSN,20190603,84.7826,85.3755,83.9921,83.9921,381730
MSN,20190531,84.585,85.7708,84.585,84.7826,463440
MSN,20190530,86.2648,86.7589,84.4861,84.4862,309190
MSN,20190529,85.5731,86.6601,85.4743,86.2648,313820
MSN,20190528,86.9565,87.4506,85.4743,85.9684,642340
MSN,20190527,86.0672,87.747,86.0672,87.3518,353840
MSN,20190524,88.9328,89.4269,86.166,86.166,687440
MSN,20190523,88.7352,89.7233,87.9447,88.9328,254800
MSN,20190522,90.2174,90.5138,88.7352,88.9328,436560
MSN,20190521,86.9565,90.5138,86.9565,90.2174,976350
MSN,20190520,85.5731,87.1541,85.4743,86.9565,396980
MSN,20190517,85.1779,86.7589,85.1779,85.4743,419260
MSN,20190516,86.7589,87.253,85.9684,85.9684,359320
MSN,20190515,85.4743,87.4506,85.4743,86.7589,202520
MSN,20190514,83.1027,86.7589,83.1027,85.4743,327800
MSN,20190513,86.4625,86.8578,85.672,85.6719,291940
MSN,20190510,86.0672,87.253,86.0672,86.4625,189070
MSN,20190509,86.7589,87.1542,86.4625,86.6601,221500
MSN,20190508,85.9684,87.4506,85.9684,86.7589,509850
MSN,20190507,85.9684,87.6482,85.9684,86.8577,337420
MSN,20190506,87.3518,87.3518,85.4743,85.9684,90180
MSN,20190503,87.6482,89.3281,86.2648,87.5494,868120
MSN,20190502,85.9684,87.4506,85.4743,87.4506,678660
MSN,20190426,85.9683,86.3636,85.3755,85.8696,284150
MSN,20190425,86.9565,86.9565,86.0672,86.3636,271410
MSN,20190424,85.5731,87.0553,85.5731,86.9565,573510
MSN,20190423,86.0672,86.9565,86.0672,86.8577,338520
MSN,20190422,86.5613,86.9566,86.4625,86.8577,292240
MSN,20190419,84.9802,86.9565,84.9802,86.5613,57480
MSN,20190418,85.079,86.8577,84.9802,84.9802,407720
MSN,20190417,86.7589,87.0553,85.9684,86.9565,730310
MSN,20190416,84.9802,87.0553,84.3874,86.7589,290800
MSN,20190412,86.7589,87.0554,85.9684,86.7589,95630
MSN,20190411,85.6719,86.9565,85.6719,86.6601,188220
MSN,20190410,84.1898,85.9684,84.1898,85.6719,292050
MSN,20190409,87.6483,87.6483,85.9684,86.4625,280380
MSN,20190408,86.9566,87.4506,84.7826,87.253,582440
MSN,20190405,86.7589,87.747,86.7589,87.253,231110
MSN,20190404,86.0672,87.0554,86.0672,86.7589,336280
MSN,20190403,87.0553,87.0553,85.9683,86.6601,303680
MSN,20190402,87.2529,87.5494,85.2767,87.0553,393200
MSN,20190401,84.585,86.9565,84.1897,86.9565,515710
MSN,20190329,83.9921,85.8696,83.3004,83.3004,756010
MSN,20190328,83.9921,83.9921,83.2016,83.9921,395730
MSN,20190327,82.1146,84.1897,82.1146,83.9921,455910
MSN,20190326,81.2253,83.004,81.2253,82.1146,488320
MSN,20190325,82.0158,82.7075,81.1265,81.2253,488150
MSN,20190322,83.8933,84.2885,83.498,83.498,759190
MSN,20190321,84.0909,84.3874,83.3004,83.9921,665060
MSN,20190320,84.1897,85.1779,83.004,83.9921,591560
MSN,20190319,86.2649,86.2649,84.9803,85.9684,442460
MSN,20190318,85.4743,86.5613,83.7945,85.7708,766250
MSN,20190315,87.5494,87.9447,84.2885,85.4743,1372560
MSN,20190314,87.9447,88.2411,87.5494,87.5494,201760
MSN,20190313,87.4506,88.4387,87.4506,87.9447,1014640
MSN,20190312,88.5375,88.9328,87.0553,87.4506,653990
MSN,20190311,87.0554,88.6364,87.0554,88.5375,602350
MSN,20190308,88.0435,88.9328,87.4506,88.7352,469730
MSN,20190307,89.6245,89.9209,88.7352,88.9328,947510
MSN,20190306,88.9328,89.1304,88.2411,88.9328,695520
MSN,20190305,88.4387,89.8221,88.2411,88.3399,772090
MSN,20190304,88.0435,90.3162,87.9447,88.4387,1284390
MSN,20190301,87.9446,88.1422,87.1541,87.9447,683440
MSN,20190228,88.834,88.834,87.4506,87.8458,835220
MSN,20190227,89.0316,89.8221,88.7352,88.834,788910
MSN,20190226,89.921,90.1186,87.3518,88.9328,902730
MSN,20190225,90.9091,90.9091,89.4269,90.1186,1139980
MSN,20190222,88.834,89.921,87.3518,87.3518,1234210
MSN,20190221,85.2766,88.834,85.2766,88.6364,2224960
MSN,20190220,84.9802,85.3755,84.7826,84.9802,1131460
MSN,20190219,84.091,85.5732,84.091,85.4743,1121720
MSN,20190218,83.9921,84.4862,83.8933,84.3874,659240
MSN,20190215,84.7826,84.7826,83.5968,83.6957,779850
MSN,20190214,84.8814,85.3755,83.0039,84.9802,1451830
MSN,20190213,81.3241,84.8814,81.3241,84.8814,1361490
MSN,20190212,80.5336,82.0158,79.8419,81.3241,1032810
MSN,20190211,78.9526,81.2253,78.8538,79.249,1094450
MSN,20190201,77.0751,77.668,76.5811,77.4704,679540
MSN,20190131,78.4585,78.6562,76.7787,76.7787,721900
MSN,20190130,78.162,78.6561,78.162,78.1621,591400
MSN,20190129,79.0514,79.0514,78.2609,78.5573,604480
MSN,20190128,77.3715,78.3596,77.3715,78.1621,749070
MSN,20190125,77.0751,77.668,76.8775,77.3715,677540
MSN,20190124,77.7668,77.9644,76.581,77.0751,435690
MSN,20190123,79.1502,79.1502,77.0751,77.0751,707690
MSN,20190122,79.8419,79.9407,79.1502,79.1502,115780
MSN,20190121,80.0395,80.3359,79.6442,79.8419,266000
MSN,20190118,79.249,80.4348,79.249,80.0395,359080
